"indicationid","name","name_noaccent"
"71244","Insuficiencia lacrimal en el portador de lentes de contacto","INSUFICIENCIA LACRIMAL EN EL PORTADOR DE LENTES DE CONTACTO"
"71254","Manifestaciones inflamatorias, tratamiento adyuvante (de las)","MANIFESTACIONES INFLAMATORIAS, TRATAMIENTO ADYUVANTE (DE LAS)"
"71264","Íleo postoperatorio","ILEO POSTOPERATORIO"
"71274","Infección por VIH, tratamiento asociado alternativo a la vía oral (de la)","INFECCION POR VIH, TRATAMIENTO ASOCIADO ALTERNATIVO A LA VIA ORAL (DE LA)"
"71284","Transmisión materno-fetal del VIH-1, tratamiento preventivo  alternativo a la vía oral (de la)","TRANSMISION MATERNO-FETAL DEL VIH-1, TRATAMIENTO PREVENTIVO  ALTERNATIVO A LA VIA ORAL (DE LA)"
"71294","Diabetes insípida, tratamiento de 2ª línea (de la)","DIABETES INSIPIDA, TRATAMIENTO DE 2ª LINEA (DE LA)"
"71304","Angina inestable, tratamiento asociado (de la)","ANGINA INESTABLE, TRATAMIENTO ASOCIADO (DE LA)"
"71324","Dispepsia asociada a la leche de vaca","DISPEPSIA ASOCIADA A LA LECHE DE VACA"
"71334","Enterocolitis estafilocócica","ENTEROCOLITIS ESTAFILOCOCICA"
"71344","Preparación de las vías urinarias  para exámenes endoscópicos o radiológicos","PREPARACION DE LAS VIAS URINARIAS  PARA EXAMENES ENDOSCOPICOS O RADIOLOGICOS"
"71354","Inmunodeficiencia secundaria","INMUNODEFICIENCIA SECUNDARIA"
"71364","Inmunodeficiencia celular","INMUNODEFICIENCIA CELULAR"
"71374","Trombocitopenia tras quimioterapia, tratamiento preventivo (de la)","TROMBOCITOPENIA TRAS QUIMIOTERAPIA, TRATAMIENTO PREVENTIVO (DE LA)"
"71394","Parkinson, enfermedad (de), tratamiento adyuvante (de la)","PARKINSON, ENFERMEDAD (DE), TRATAMIENTO ADYUVANTE (DE LA)"
"71424","Infección por citomegalovirus en el paciente inmunodeprimido,  tratamiento adyuvante (de la)","INFECCION POR CITOMEGALOVIRUS EN EL PACIENTE INMUNODEPRIMIDO,  TRATAMIENTO ADYUVANTE (DE LA)"
"71454","Opacificación del tubo digestivo en las exploraciones escanográficas tratamiento complementario (de la)","OPACIFICACION DEL TUBO DIGESTIVO EN LAS EXPLORACIONES ESCANOGRAFICAS TRATAMIENTO COMPLEMENTARIO (DE LA)"
"71464","Pruebas de la función biliar","PRUEBAS DE LA FUNCION BILIAR"
"71474","Pruebas de la función pancreática","PRUEBAS DE LA FUNCION PANCREATICA"
"71484","Fiebre reumática aguda, tratamiento preventivo (de la)","FIEBRE REUMATICA AGUDA, TRATAMIENTO PREVENTIVO (DE LA)"
"71494","Infección gonocócica no complicada","INFECCION GONOCOCICA NO COMPLICADA"
"71504","Diarrea del viajero","DIARREA DEL VIAJERO"
"71524","Donovanosis","DONOVANOSIS"
"71544","Sedación en la anestesia,  tratamiento asociado (de la)","SEDACION EN LA ANESTESIA,  TRATAMIENTO ASOCIADO (DE LA)"
"71574","Neutropenia grave, cíclica o idiopática","NEUTROPENIA GRAVE, CICLICA O IDIOPATICA"
"71584","Edema cerebral agudo","EDEMA CEREBRAL AGUDO"
"71604","Cáncer de vejiga, tratamiento preventivo de las recidivas (del)","CANCER DE VEJIGA, TRATAMIENTO PREVENTIVO DE LAS RECIDIVAS (DEL)"
"71614","Cáncer de mama, tratamiento adyuvante (del)","CANCER DE MAMA, TRATAMIENTO ADYUVANTE (DEL)"
"71634","Tuberculosis multirresistente,  tratamiento asociado (de la)","TUBERCULOSIS MULTIRRESISTENTE,  TRATAMIENTO ASOCIADO (DE LA)"
"71664","Infarto de miocardio sin onda Q, tratamiento asociado (del)","INFARTO DE MIOCARDIO SIN ONDA Q, TRATAMIENTO ASOCIADO (DEL)"
"71674","Ansiedad, tratamiento complementario (de la)","ANSIEDAD, TRATAMIENTO COMPLEMENTARIO (DE LA)"
"71684","Hipertensión arterial pulmonar en cirugía cardíaca","HIPERTENSION ARTERIAL PULMONAR EN CIRUGIA CARDIACA"
"71694","Hipoxemia grave, durante el síndrome de distrés respiratorio agudo del recién nacido >=34  de 34 semanas","HIPOXEMIA GRAVE, DURANTE EL SINDROME DE DISTRES RESPIRATORIO AGUDO DEL RECIEN NACIDO >=34  DE 34 SEMANAS"
"71704","Náuseas y vómitos inducidos por la quimioterapia, tratamiento de segunda línea (de las)","NAUSEAS Y VOMITOS INDUCIDOS POR LA QUIMIOTERAPIA, TRATAMIENTO DE SEGUNDA LINEA (DE LAS)"
"71714","Anemia aplástica congénita","ANEMIA APLASTICA CONGENITA"
"71734","Quimioterapia, tratamiento adyuvante (en)","QUIMIOTERAPIA, TRATAMIENTO ADYUVANTE (EN)"
"71754","Resonancia magnética cerebral y medular","RESONANCIA MAGNETICA CEREBRAL Y MEDULAR"
"71764","Resonancia magnética del raquis","RESONANCIA MAGNETICA DEL RAQUIS"
"71774","Resonancia magnética hepática","RESONANCIA MAGNETICA HEPATICA"
"71784","Resonancia magnética renal","RESONANCIA MAGNETICA RENAL"
"71814","Resonancia magnética abdominopélvica","RESONANCIA MAGNETICA ABDOMINOPELVICA"
"71834","Meningitis neumocócica","MENINGITIS NEUMOCOCICA"
"71844","Meningitis meningocócica","MENINGITIS MENINGOCOCICA"
"71884","Tricostrongiliasis","TRICOSTRONGILIASIS"
"71894","Neurocisticercosis","NEUROCISTICERCOSIS"
"71904","Capilariasis","CAPILARIASIS"
"71924","Distomatosis hepática","DISTOMATOSIS HEPATICA"
"71954","Toxoplasmosis en el inmunodeprimido","TOXOPLASMOSIS EN EL INMUNODEPRIMIDO"
"72014","Epilepsia generalizada del sujeto > 18 años, tratamiento de segunda línea (de la)","EPILEPSIA GENERALIZADA DEL SUJETO > 18 AÑOS, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"72024","Epilepsia generalizada del sujeto > 18 años","EPILEPSIA GENERALIZADA DEL SUJETO > 18 AÑOS"
"72034","Neuromeningitis criptocócica en infectados por el VIH, tratamiento preventivo de la recaída (de la)","NEUROMENINGITIS CRIPTOCOCICA EN INFECTADOS POR EL VIH, TRATAMIENTO PREVENTIVO DE LA RECAIDA (DE LA)"
"72044","Candidiasis orofaríngea en pacientes infectados con el VIH, tratamiento preventivo de segunda línea (de la)","CANDIDIASIS OROFARINGEA EN PACIENTES INFECTADOS CON EL VIH, TRATAMIENTO PREVENTIVO DE SEGUNDA LINEA (DE LA)"
"72064","Paludismo por Plasmodium falciparum","PALUDISMO POR PLASMODIUM FALCIPARUM"
"72094","Paludismo por Plasmodium falciparum, tratamiento preventivo (del)","PALUDISMO POR PLASMODIUM FALCIPARUM, TRATAMIENTO PREVENTIVO (DEL)"
"72104","Espasticidad de origen medular","ESPASTICIDAD DE ORIGEN MEDULAR"
"72114","Espasticidad de origen cerebral","ESPASTICIDAD DE ORIGEN CEREBRAL"
"72134","Glaucoma pseudoexfoliativo,  tratamiento asociado (del)","GLAUCOMA PSEUDOEXFOLIATIVO,  TRATAMIENTO ASOCIADO (DEL)"
"72144","Espasticidad de la esclerosis múltiple","ESPASTICIDAD DE LA ESCLEROSIS MULTIPLE"
"72184","Encefalopatía de Gayet-Wernicke, tratamiento de sustitución de la vía inyectable (de la)","ENCEFALOPATIA DE GAYET-WERNICKE, TRATAMIENTO DE SUSTITUCION DE LA VIA INYECTABLE (DE LA)"
"72194","Reflujo gastroesofágico grave, tratamiento alternativo a la vía oral (del)","REFLUJO GASTROESOFAGICO GRAVE, TRATAMIENTO ALTERNATIVO A LA VIA ORAL (DEL)"
"72204","Lesión gastroduodenal inducida por AINE, tratamiento alternativo a la vía oral (de la)","LESION GASTRODUODENAL INDUCIDA POR AINE, TRATAMIENTO ALTERNATIVO A LA VIA ORAL (DE LA)"
"72214","Lesión gastroduodenal inducida por AINE, tratamiento preventivo alternativo a la vía oral (de la)","LESION GASTRODUODENAL INDUCIDA POR AINE, TRATAMIENTO PREVENTIVO ALTERNATIVO A LA VIA ORAL (DE LA)"
"72274","Rechazo del órgano en trasplante renal","RECHAZO DEL ORGANO EN TRASPLANTE RENAL"
"72334","Linfoma de Burkitt","LINFOMA DE BURKITT"
"72364","Mastocitosis sistémica agresiva","MASTOCITOSIS SISTEMICA AGRESIVA"
"72374","Úlcera duodenal en el adulto","ULCERA DUODENAL EN EL ADULTO"
"72394","Tétanos, tratamiento complementario (del)","TETANOS, TRATAMIENTO COMPLEMENTARIO (DEL)"
"72404","Úlcera duodenal en el adulto, tratamiento preventivo de las recidivas (de la)","ULCERA DUODENAL EN EL ADULTO, TRATAMIENTO PREVENTIVO DE LAS RECIDIVAS (DE LA)"
"72414","Úlcera gástrica en el adulto","ULCERA GASTRICA EN EL ADULTO"
"72424","Úlcera gástrica en el adulto, tratamiento preventivo de las recidivas (de la)","ULCERA GASTRICA EN EL ADULTO, TRATAMIENTO PREVENTIVO DE LAS RECIDIVAS (DE LA)"
"72434","Erradicación de Helicobacter pylori en el adulto y en el niño > 4 años, tratamiento antisecretor asociado (de la)","ERRADICACION DE HELICOBACTER PYLORI EN EL ADULTO Y EN EL NIÑO > 4 AÑOS, TRATAMIENTO ANTISECRETOR ASOCIADO (DE LA)"
"72444","Úlcera gastroduodenal inducida por AINE en el adulto, tratamiento curativo (de la)","ULCERA GASTRODUODENAL INDUCIDA POR AINE EN EL ADULTO, TRATAMIENTO CURATIVO (DE LA)"
"72454","Úlcera gastroduodenal inducida por AINE en el adulto, tratamiento preventivo (de la)","ULCERA GASTRODUODENAL INDUCIDA POR AINE EN EL ADULTO, TRATAMIENTO PREVENTIVO (DE LA)"
"72464","Esofagitis por reflujo gastroesofágico en el adulto y en el niño >= 1 año","ESOFAGITIS POR REFLUJO GASTROESOFAGICO EN EL ADULTO Y EN EL NIÑO >= 1 AÑO"
"72474","Esofagitis por reflujo gastroesofágico en el adulto, tratamiento de mantenimiento (de la)","ESOFAGITIS POR REFLUJO GASTROESOFAGICO EN EL ADULTO, TRATAMIENTO DE MANTENIMIENTO (DE LA)"
"72484","Reflujo gastroesofágico en el adulto y en el niño >= 1 año, tratamiento sintomático (del)","REFLUJO GASTROESOFAGICO EN EL ADULTO Y EN EL NIÑO >= 1 AÑO, TRATAMIENTO SINTOMATICO (DEL)"
"72494","Síndrome de Zollinger-Ellison en el adulto","SINDROME DE ZOLLINGER-ELLISON EN EL ADULTO"
"72514","Afección que precisa corticoterapia general","AFECCION QUE PRECISA CORTICOTERAPIA GENERAL"
"72524","Eyaculación precoz","EYACULACION PRECOZ"
"72544","Dolor postraumático","DOLOR POSTRAUMATICO"
"72554","Diagnóstico del hipopituitarismo","DIAGNOSTICO DEL HIPOPITUITARISMO"
"72574","Tumor endocrino gastroenteropancreático","TUMOR ENDOCRINO GASTROENTEROPANCREATICO"
"72584","Balantidiasis","BALANTIDIASIS"
"72614","Lepra paucibacilar, tratamiento concomitante (de la)","LEPRA PAUCIBACILAR, TRATAMIENTO CONCOMITANTE (DE LA)"
"72624","Hiperamoniemia congénita por acidemia orgánica","HIPERAMONIEMIA CONGENITA POR ACIDEMIA ORGANICA"
"72634","Síndrome de Lesch-Nyhan","SINDROME DE LESCH-NYHAN"
"72644","Adenina fosforribosiltransferasa (APRT) deficiencia de","ADENINA FOSFORRIBOSILTRANSFERASA (APRT) DEFICIENCIA DE"
"72664","Inflamación del segmento posterior del ojo","INFLAMACION DEL SEGMENTO POSTERIOR DEL OJO"
"72694","Diagnóstico de miastenia gravis","DIAGNOSTICO DE MIASTENIA GRAVIS"
"72704","Diagnóstico de bloqueo dual","DIAGNOSTICO DE BLOQUEO DUAL"
"72714","Detección de infra o sobredosificación en pacientes tratados para mitastenia","DETECCION DE INFRA O SOBREDOSIFICACION EN PACIENTES TRATADOS PARA MITASTENIA"
"72724","Mieloma múltiple con lesión ósea, tratamiento preventivo de las complicaciones óseas (del)","MIELOMA MULTIPLE CON LESION OSEA, TRATAMIENTO PREVENTIVO DE LAS COMPLICACIONES OSEAS (DEL)"
"72754","Hipertensión pulmonar asociada a una cardiopatía congénita en niños de 1 a 17 años","HIPERTENSION PULMONAR ASOCIADA A UNA CARDIOPATIA CONGENITA EN NIÑOS DE 1 A 17 AÑOS"
"72774","Enfermedad de Niemann-Pick tipo C en adultos y niños","ENFERMEDAD DE NIEMANN-PICK TIPO C EN ADULTOS Y NIÑOS"
"72784","Episodio depresivo mayor en el trastorno bipolar","EPISODIO DEPRESIVO MAYOR EN EL TRASTORNO BIPOLAR"
"72794","Episodio depresivo mayor tratamiento asociado de segunda línea (del)","EPISODIO DEPRESIVO MAYOR TRATAMIENTO ASOCIADO DE SEGUNDA LINEA (DEL)"
"72804","Infección bacteriana recurrente en pacientes infectados con el VIH congénitos","INFECCION BACTERIANA RECURRENTE EN PACIENTES INFECTADOS CON EL VIH CONGENITOS"
"72814","Hiperlipoproteinemia primaria","HIPERLIPOPROTEINEMIA PRIMARIA"
"72824","Insuficiencia venolinfática inducida por radioterapia","INSUFICIENCIA VENOLINFATICA INDUCIDA POR RADIOTERAPIA"
"72834","Cardiopatía embólica, tratamiento preventivo de complicaciones tromboembólicas (de la)","CARDIOPATIA EMBOLICA, TRATAMIENTO PREVENTIVO DE COMPLICACIONES TROMBOEMBOLICAS (DE LA)"
"72844","Infarto de miocardio en la sustitución de heparina, tratamiento preventivo de complicaciones tromboembólicas (del)","INFARTO DE MIOCARDIO EN LA SUSTITUCION DE HEPARINA, TRATAMIENTO PREVENTIVO DE COMPLICACIONES TROMBOEMBOLICAS (DEL)"
"72854","AVC en caso de fibrilación auricular no valvular asociada a un factor de riesgo, tratamiento preventivo (de la)","AVC EN CASO DE FIBRILACION AURICULAR NO VALVULAR ASOCIADA A UN FACTOR DE RIESGO, TRATAMIENTO PREVENTIVO (DE LA)"
"72864","Embolia en caso de fibrilación auricular no valvular asociada a un factor de riesgo, tratamiento preventivo (de la)","EMBOLIA EN CASO DE FIBRILACION AURICULAR NO VALVULAR ASOCIADA A UN FACTOR DE RIESGO, TRATAMIENTO PREVENTIVO (DE LA)"
"72874","Reflujo gastroesofágico en el adultos y niños >= 12 años, tratamiento sintomático (del)","REFLUJO GASTROESOFAGICO EN EL ADULTOS Y NIÑOS >= 12 AÑOS, TRATAMIENTO SINTOMATICO (DEL)"
"72884","Esofagitis por reflujo gastroesofágico en adultos y niños >= 12 años","ESOFAGITIS POR REFLUJO GASTROESOFAGICO EN ADULTOS Y NIÑOS >= 12 AÑOS"
"72894","Esofagitis por reflujo gastroesofágico en adultos y niños >= 12 años, tto. preventivo","ESOFAGITIS POR REFLUJO GASTROESOFAGICO EN ADULTOS Y NIÑOS >= 12 AÑOS, TTO. PREVENTIVO"
"72904","Erradicación de Helicobacter pylori en adultos, tratamiento antisecretor asociado (de la)","ERRADICACION DE HELICOBACTER PYLORI EN ADULTOS, TRATAMIENTO ANTISECRETOR ASOCIADO (DE LA)"
"72914","Parasitosis intestinal","PARASITOSIS INTESTINAL"
"72964","Enfermedad de Meniere","ENFERMEDAD DE MENIERE"
"72984","Gastroenteritis eosinofílica","GASTROENTERITIS EOSINOFILICA"
"73024","Poliartritis crónica juvenil en niños de 6 a 17 años, tratamiento de segunda línea (de la)","POLIARTRITIS CRONICA JUVENIL EN NIÑOS DE 6 A 17 AÑOS, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"73034","Psoriasis en placas crónica grave en niños de 6 a 17 años, tratamiento de segunda línea (de la)","PSORIASIS EN PLACAS CRONICA GRAVE EN NIÑOS DE 6 A 17 AÑOS, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"73074","Tumor trofoblástico gestacional","TUMOR TROFOBLASTICO GESTACIONAL"
"73104","Herpes zóster oftálmico en el inmunocompetente","HERPES ZOSTER OFTALMICO EN EL INMUNOCOMPETENTE"
"73114","Insuficiencia ventricular izquierda después de un infarto de miocardio","INSUFICIENCIA VENTRICULAR IZQUIERDA DESPUES DE UN INFARTO DE MIOCARDIO"
"73144","Glioblastoma multiforme","GLIOBLASTOMA MULTIFORME"
"73154","Polineuropatía amiloide por transtiretina","POLINEUROPATIA AMILOIDE POR TRANSTIRETINA"
"73444","Tumor neuroendocrino de páncreas","TUMOR NEUROENDOCRINO DE PANCREAS"
"73494","Hipercolesterolemia familiar heterocigótica","HIPERCOLESTEROLEMIA FAMILIAR HETEROCIGOTICA"
"73504","Criptococosis diseminada","CRIPTOCOCOSIS DISEMINADA"
"73604","Larva migrans cutánea","LARVA MIGRANS CUTANEA"
"73614","Larva migrans visceral","LARVA MIGRANS VISCERAL"
"73624","Gnatostomiasis","GNATOSTOMIASIS"
"73664","Asma persistente, tratamiento de fondo (del)","ASMA PERSISTENTE, TRATAMIENTO DE FONDO (DEL)"
"73674","Fibrilación auricular tras cardioversión exitosa, tratamiento de segunda línea (de la)","FIBRILACION AURICULAR TRAS CARDIOVERSION EXITOSA, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"73684","Infección grave de piel y tejidos blandos, tratamiento de segunda línea (de la)","INFECCION GRAVE DE PIEL Y TEJIDOS BLANDOS, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"73754","Calambre muscular idiopático nocturno, tratamiento complementario (del)","CALAMBRE MUSCULAR IDIOPATICO NOCTURNO, TRATAMIENTO COMPLEMENTARIO (DEL)"
"73764","Comportamiento del niño > 5 años con retraso mental, trastorno grave (del)","COMPORTAMIENTO DEL NIÑO > 5 AÑOS CON RETRASO MENTAL, TRASTORNO GRAVE (DEL)"
"73784","Infección digestiva y/o biliar grave,  tratamiento de segunda línea (de la)","INFECCION DIGESTIVA Y/O BILIAR GRAVE,  TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"73794","Epilepsia asociada al Síndrome Lennox-Gastaut, tratamiento complementario (de la)","EPILEPSIA ASOCIADA AL SINDROME LENNOX-GASTAUT, TRATAMIENTO COMPLEMENTARIO (DE LA)"
"73804","Infección por VIH, tratamiento de sustitución (de la)","INFECCION POR VIH, TRATAMIENTO DE SUSTITUCION (DE LA)"
"73874","Tumor sólido con metástasis óseas, tratamiento preventivo de las complicaciones óseas (del)","TUMOR SOLIDO CON METASTASIS OSEAS, TRATAMIENTO PREVENTIVO DE LAS COMPLICACIONES OSEAS (DEL)"
"73884","Actinomicosis","ACTINOMICOSIS"
"73894","Listeriosis","LISTERIOSIS"
"73904","Difteria","DIFTERIA"
"73914","Pubertad retardada asociada a insuficiencia gonadotrófica de la función pituitaria","PUBERTAD RETARDADA ASOCIADA A INSUFICIENCIA GONADOTROFICA DE LA FUNCION PITUITARIA"
"73924","Hipogonadismo hipogonadotropo","HIPOGONADISMO HIPOGONADOTROPO"
"73934","Dolor intenso en el adulto >= 16 años","DOLOR INTENSO EN EL ADULTO >= 16 AÑOS"
"73944","Dolor intenso en el niño de 2 a 16 años, tratamiento de sustitución (del)","DOLOR INTENSO EN EL NIÑO DE 2 A 16 AÑOS, TRATAMIENTO DE SUSTITUCION (DEL)"
"73954","Dermitis irritativa, tratamiento complementario (de la)","DERMITIS IRRITATIVA, TRATAMIENTO COMPLEMENTARIO (DE LA)"
"73964","Astrocitoma gigantocelular subependimario asociado a una esclerosis tuberosa","ASTROCITOMA GIGANTOCELULAR SUBEPENDIMARIO ASOCIADO A UNA ESCLEROSIS TUBEROSA"
"73984","Hipercolesterolemia, tratamiento de sustitución (de la)","HIPERCOLESTEROLEMIA, TRATAMIENTO DE SUSTITUCION (DE LA)"
"74064","Prueba cutánea para el diagnóstico de alergia de tipo I","PRUEBA CUTANEA PARA EL DIAGNOSTICO DE ALERGIA DE TIPO I"
"74074","Adyuvante de la sedación en la unidad de cuidados intensivos (UCI) en el adulto >= 18 años","ADYUVANTE DE LA SEDACION EN LA UNIDAD DE CUIDADOS INTENSIVOS (UCI) EN EL ADULTO >= 18 AÑOS"
"74084","La colangitis esclerosante primaria","LA COLANGITIS ESCLEROSANTE PRIMARIA"
"74094","Litiasis biliar con bajo nivel de fosfolípidos","LITIASIS BILIAR CON BAJO NIVEL DE FOSFOLIPIDOS"
"74104","Colestasis intrahepática familiar progresiva tipo 3","COLESTASIS INTRAHEPATICA FAMILIAR PROGRESIVA TIPO 3"
"74134","Sobreinfección de bronquitis crónica en el adulto","SOBREINFECCION DE BRONQUITIS CRONICA EN EL ADULTO"
"74174","Equinococosis alveolar, control del tratamiento (de la)","EQUINOCOCOSIS ALVEOLAR, CONTROL DEL TRATAMIENTO (DE LA)"
"74184","Localización de un foco infeccioso","LOCALIZACION DE UN FOCO INFECCIOSO"
"74194","Localización de un foco inflamatorio","LOCALIZACION DE UN FOCO INFLAMATORIO"
"74204","Paludismo, tratamiento preventivo asociado (del)","PALUDISMO, TRATAMIENTO PREVENTIVO ASOCIADO (DEL)"
"74214","Barotitis","BAROTITIS"
"74224","Cistitis aguda no complicada,","CISTITIS AGUDA NO COMPLICADA,"
"74234","Neumonía intrahospitalaria en mayores de 12 años","NEUMONIA INTRAHOSPITALARIA EN MAYORES DE 12 AÑOS"
"74244","Infecciones complicadas del tracto urinario en mayores de 12 años","INFECCIONES COMPLICADAS DEL TRACTO URINARIO EN MAYORES DE 12 AÑOS"
"74274","Angioplastia coronaria, tratamiento preventivo de las complicaciones cardíacas graves (durante la","ANGIOPLASTIA CORONARIA, TRATAMIENTO PREVENTIVO DE LAS COMPLICACIONES CARDIACAS GRAVES (DURANTE LA"
"74284","Epilepsia generalizada (excepto pequeño mal), tratamiento de segunda línea (de la)","EPILEPSIA GENERALIZADA (EXCEPTO PEQUEÑO MAL), TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"74294","Epilepsia parcial, tratamiento de segunda línea (de la)","EPILEPSIA PARCIAL, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"74304","Hiperlipidemia mixta, tratamiento de segunda línea (de la)","HIPERLIPIDEMIA MIXTA, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"74314","Hiperlipidemia mixta en pacientes con alto riesgo cardiovascular, tratamiento asociado (de la)","HIPERLIPIDEMIA MIXTA EN PACIENTES CON ALTO RIESGO CARDIOVASCULAR, TRATAMIENTO ASOCIADO (DE LA)"
"74334","Colestasis sintomática del embarazo","COLESTASIS SINTOMATICA DEL EMBARAZO"
"74344","Colestasis crónica de la mucoviscidosis","COLESTASIS CRONICA DE LA MUCOVISCIDOSIS"
"74354","Aporte de vitamina E en nutrición parenteral","APORTE DE VITAMINA E EN NUTRICION PARENTERAL"
"74364","Diabetes no insulinodependiente, tratamiento asociado de segunda línea (de la)","DIABETES NO INSULINODEPENDIENTE, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA (DE LA)"
"74374","Diabetes no insulinodependiente, tratamiento de segunda línea (de la)","DIABETES NO INSULINODEPENDIENTE, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"74384","Diabetes insulino-requirente, tratamiento complementario (de la)","DIABETES INSULINO-REQUIRENTE, TRATAMIENTO COMPLEMENTARIO (DE LA)"
"74414","Carencia de hierro y folatos en la mujer embarazada, tratamiento preventivo (de la)","CARENCIA DE HIERRO Y FOLATOS EN LA MUJER EMBARAZADA, TRATAMIENTO PREVENTIVO (DE LA)"
"74424","Enfermedad de Gaucher tipo I, forma leve a moderada, en adultos, tratamiento de segunda línea (de la)","ENFERMEDAD DE GAUCHER TIPO I, FORMA LEVE A MODERADA, EN ADULTOS, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
