"cim10id","parentid","code","name"
"23256","16565","Y02.74"," "
"23257","14984","W45.20"," "
"23258","16151","X66.14"," "
"23259","16653","Y11.41"," "
"23260","15546","X09.88"," "
"23261","15956","X46.72"," "
"23262","15565","X11.42"," "
"23263","16191","X69.89"," "
"23264","16218","X72.20"," "
"23265","16054","X57.59"," "
"23266","16341","X83.42"," "
"23267","14745","W23.51"," "
"23268","13867","V37.12"," "
"23269","13988","V49.13"," "
"23270","13603","V02.00","Peatón a pie lesionado en colisión con vehículo motorizado de dos o tres ruedas en un accidente no de tráfico"
"23271","16783","Y23.21"," "
"23272","16763","Y21.40"," "
"23273","16484","X96.34"," "
"23274","14894","W37.01"," "
"23275","16626","Y09.03"," "
"23276","14631","W13.24"," "
"23277","14473","V97.03"," "
"23278","14767","W25.51"," "
"23279","13665","V14.33"," "
"23280","14244","V74.48"," "
"23281","14362","V85.98"," "
"23282","15277","W79.60"," "
"23283","14897","W37.32"," "
"23284","15808","X33.32"," "
"23285","18141","W46.52"," "
"23286","13617","V05.98"," "
"23287","16842","Y28.63"," "
"23288","13925","V42.98"," "
"23289","16807","Y25.44"," "
"23290","14973","W44.21"," "
"23291","14367","V86.33","Ocupante no especificado de buggy de dunas lesionado en accidente de tráfico"
"23292","15646","X18.80"," "
"23293","15077","W56.69"," "
"23294","13762","V26.18"," "
"23295","16677","Y13.62"," "
"23296","13879","V38.32"," "
"23297","16505","X98.23"," "
"23298","15808","X33.39"," "
"23299","15408","W92.49"," "
"23300","15690","X22.73"," "
"23301","16781","Y23.03"," "
"23302","0","XX"," "
"23303","13740","V23.34"," "
"23304","14099","V60.10"," "
"23305","14231","V73.13"," "
"23306","16762","Y21.31"," "
"23307","13998","V50.14"," "
"23308","14581","W08.78"," "
"23309","13985","V48.94"," "
"23310","14347","V84.34"," "
"23311","15802","X32.83"," "
"23312","15320","W84.54"," "
"23313","14355","V85.12"," "
"23314","13870","V37.44"," "
"23315","16174","X68.29"," "
"23316","14139","V64.09"," "
"23317","16409","X89.51"," "
"23318","14823","W30.61"," "
"23319","15251","W77.20"," "
"23320","15747","X27.92"," "
"23321","14264","V76.43"," "
"23323","14811","W29.53"," "
"23324","14851","W33.11","Mal funcionamiento accidental de escopeta"
"23325","13981","V48.44"," "
"23326","13886","V39.04"," "
"23327","15672","X21.08"," "
"23328","15284","W80.24"," "
"23329","15172","W68.12"," "
"23330","15645","X18.73"," "
"23331","16817","Y26.30"," "
"23332","16244","X74.62"," "
"23333","15177","W68.62"," "
"23334","15175","W68.49"," "
"23335","15672","X21.01"," "
"23336","14131","V63.22"," "
"23337","16044","X54.61"," "
"23338","14989","W45.72"," "
"23339","13894","V39.94"," "
"23340","14444","V93.89","Otra lesión debida a un accidente a bordo de embarcaciones no especificadas"
"23342","16645","Y10.88"," "
"23343","18145","W46.99"," "
"23344","13851","V35.53"," "
"23345","15557","X10.82"," "
"23346","16053","X57.44"," "
"23347","16538","Y00.23"," "
"23348","15005","W50.13"," "
"23349","14346","V84.24"," "
"23350","14467","V96.04","Fuego en aerostato con lesión de ocupante"
"23351","14223","V72.34"," "
"23352","15329","W85.38"," "
"23353","13655","V13.11"," "
"23354","16359","X85.02"," "
"23355","16766","Y21.79"," "
"23356","14770","W25.82"," "
"23357","16649","Y11.08"," "
"23358","14897","W37.30"," "
"23359","14993","W49.03","Goma elástica que causa constricción externa"
"23360","14535","W04.52"," "
"23361","14534","W04.41"," "
"23362","15284","W80.21"," "
"23363","15672","X21.03"," "
"23364","15792","X31.90"," "
"23365","15398","W91.59"," "
"23366","14361","V85.70"," "
"23367","16503","X98.04"," "
"23368","16240","X74.28"," "
"23369","14119","V62.02"," "
"23370","14119","V62.03"," "
"23371","16368","X85.92"," "
"23372","15404","W92.01"," "
"23373","15195","W70.22"," "
"23374","15774","X30.39"," "
"23375","15778","X30.70"," "
"23376","15768","X29.83"," "
"23377","16247","X74.92"," "
"23378","16253","X75.41"," "
"23379","14735","W22.62"," "
"23380","15301","W81.89"," "
"23381","15311","W83.72"," "
"23382","14330","V82.73"," "
"23383","15817","X34.18"," "
"23384","16061","X58.12"," "
"23385","16473","X95.32"," "
"23386","15546","X09.81"," "
"23387","15118","W60.39"," "
"23388","16063","X58.32"," "
"23389","16466","X94.79"," "
"23390","16209","X71.40"," "
"23391","14461","V95.38"," "
"23392","15320","W84.52"," "
"23393","14354","V85.02"," "
"23394","14763","W25.10"," "
"23395","16764","Y21.52"," "
"23396","13657","V13.33"," "
"23397","16888","Y32.80"," "
"23398","15327","W85.12"," "
"23399","16238","X74.09","Lesión autoinfligida intencionadamente por otra pistola de gas, aire o de resorte"
"23400","16231","X73.49"," "
"23401","14768","W25.62"," "
"23402","14345","V84.10"," "
"23403","15406","W92.21"," "
"23404","13764","V26.34"," "
"23405","15322","W84.73"," "
"23406","15285","W80.30"," "
"23407","13605","V02.99","Peatón en otro medio de transporte lesionado en colisión con vehículo motorizado de dos o tres ruedas, no especificado si el accidente fue o no de tráfico"
"23408","14477","V97.89","Otro accidente de transporte aéreo, no clasificado bajo otro concepto"
"23409","16365","X85.68"," "
"23410","15929","X44.28"," "
"23411","13662","V14.00"," "
"23412","14856","W33.63"," "
"23413","16375","X86.48"," "
"23414","14126","V62.70"," "
"23415","14235","V73.51"," "
"23416","16817","Y26.33"," "
"23417","15287","W80.51"," "
"23418","16810","Y25.71"," "
"23419","16506","X98.33"," "
"23420","14502","W01.59"," "
"23421","14470","V96.84"," "
"23422","14726","W21.80"," "
"23423","15411","W92.74"," "
"23424","15110","W59.69"," "
"23425","14458","V95.04","Fuego en helicóptero con lesión de ocupante"
"23426","14754","W24.30"," "
"23427","14082","V58.41"," "
"23428","15435","W94.98"," "
"23429","15695","X23.14"," "
"23430","16188","X69.52"," "
"23431","16787","Y23.60"," "
"23432","14217","V71.71"," "
"23433","16348","X84.09"," "
"23434","14085","V58.79"," "
"23435","14591","W09.63"," "
"23436","16054","X57.54"," "
"23437","16344","X83.71"," "
"23438","16622","Y08.70"," "
"23439","13860","V36.43"," "
"23440","13655","V13.18"," "
"23441","14356","V85.21"," "
"23442","14467","V96.08"," "
"23443","15074","W56.31","Mordido por otro mamífero marino"
"23444","14769","W25.71"," "
"23445","15075","W56.43"," "
"23446","15074","W56.38"," "
"23447","16371","X86.09"," "
"23448","15784","X31.14"," "
"23449","15784","X31.13"," "
"23450","14345","V84.12"," "
"23451","16893","Y33.23"," "
"23452","21854","X49.781"," "
"23453","15791","X31.80"," "
"23454","14352","V84.93"," "
"23455","16151","X66.11"," "
"23456","16518","X99.44"," "
"23457","16145","X65.63"," "
"23458","16151","X66.18"," "
"23459","16663","Y12.32"," "
"23460","16386","X87.42"," "
"23461","18136","W46.04"," "
"23462","16847","Y29.00"," "
"23463","14833","W31.54"," "
"23464","14387","V88.20"," "
"23465","13872","V37.64"," "
"23466","14850","W33.04"," "
"23467","15758","X28.90"," "
"23468","14946","W41.82"," "
"23469","14814","W29.83"," "
"23470","14386","V88.14"," "
"23471","14880","W35.82"," "
"23472","15561","X11.08"," "
"23473","16203","X70.92"," "
"23474","14089","V59.13"," "
"23475","13742","V23.51"," "
"23476","15204","W73.09"," "
"23477","14216","V71.60"," "
"23478","14328","V82.53"," "
"23479","13649","V12.32"," "
"23480","14349","V84.50"," "
"23481","15318","W84.39"," "
"23482","14767","W25.52"," "
"23483","16767","Y21.80"," "
"23484","16128","X64.08"," "
"23485","16421","X90.62"," "
"23486","15877","X39.63"," "
"23487","16122","X63.50"," "
"23488","16574","Y03.50"," "
"23489","15167","W67.73"," "
"23490","13879","V38.34"," "
"23491","15938","X45.08"," "
"23492","14360","V85.62"," "
"23493","13769","V27.02"," "
"23494","16243","X74.50"," "
"23495","16505","X98.21"," "
"23496","18138","W46.24"," "
"23497","16800","Y24.84"," "
"23498","15184","W69.21"," "
"23499","15287","W80.54"," "
"23500","15647","X18.91"," "
"23501","14502","W01.54"," "
"23502","15513","X05.81"," "
"23503","15901","X41.78"," "
"23504","14371","V86.79","Persona en exterior de otro todoterreno especial u otro vehículo todoterreno lesionada en accidente no de tráfico"
"23505","15306","W83.21"," "
"23506","13740","V23.33"," "
"23507","16175","X68.33"," "
"23508","14088","V59.04"," "
"23509","16345","X83.82"," "
"23510","15814","X33.99"," "
"23511","13755","V25.20"," "
"23512","13658","V13.43"," "
"23513","15320","W84.53"," "
"23514","16899","Y33.80"," "
"23515","15313","W83.99"," "
"23516","14643","W14.30"," "
"23517","16488","X96.70"," "
"23518","14996","W49.33"," "
"23519","13663","V14.18"," "
"23520","16487","X96.64"," "
"23521","13874","V37.94"," "
"23522","16678","Y13.73"," "
"23523","15531","X08.41"," "
"23524","16503","X98.00"," "
"23525","15405","W92.13"," "
"23526","15276","W79.59"," "
"23527","14124","V62.54"," "
"23528","14357","V85.34"," "
"23529","15289","W80.73"," "
"23530","15527","X08.00","Exposición a fuego en cama debido a material no especificado"
"23531","14116","V61.74"," "
"23532","14506","W01.90"," "
"23533","16498","X97.68"," "
"23534","15283","W80.19"," "
"23535","13600","V01.90","Peatón a pie lesionado en colisión con vehículo a pedales, no especificado si el accidente fue o no de tráfico"
"23536","16569","Y03.02"," "
"23537","16379","X86.84"," "
"23538","16243","X74.53"," "
"23539","13884","V38.91"," "
"23540","16153","X66.34"," "
"23541","16033","X53.63"," "
"23542","15296","W81.38"," "
"23543","16788","Y23.72"," "
"23544","15908","X42.39"," "
"23545","16468","X94.99"," "
"23546","15561","X11.03"," "
"23547","15309","W83.59"," "
"23548","16222","X72.60"," "
"23549","13985","V48.92"," "
"23550","13655","V13.13"," "
"23551","14106","V60.94"," "
"23552","16227","X73.09"," "
"23553","15811","X33.62"," "
"23554","15811","X33.63"," "
"23555","16482","X96.13"," "
"23556","13863","V36.71"," "
"23557","16638","Y10.10"," "
"23559","15535","X08.88"," "
"23560","13600","V01.93"," "
"23561","14104","V60.69"," "
"23562","16366","X85.71"," "
"23563","15164","W67.49"," "
"23564","14477","V97.83"," "
"23565","16156","X66.62"," "
"23566","15794","X32.01"," "
"23567","16244","X74.69"," "
"23568","14504","W01.79"," "
"23569","13612","V04.11","Peatón sobre patines lesionado en colisión con vehículo de transporte pesado o autobús en un accidente de tráfico"
"23570","16810","Y25.79"," "
"23571","16378","X86.70"," "
"23573","16374","X86.32"," "
"23574","15199","W70.64"," "
"23575","15512","X05.79"," "
"23576","14028","V53.03"," "
"23577","15783","X31.04"," "
"23578","18138","W46.29"," "
"23579","15643","X18.59"," "
"23580","14603","W10.71"," "
"23581","14247","V74.78"," "
"23582","16517","X99.32"," "
"23583","15242","W76.44"," "
"23584","15516","X06.09"," "
"23585","14950","W42.18"," "
"23586","14274","V77.49"," "
"23587","13872","V37.63"," "
"23588","15501","X04.78"," "
"23589","13912","V41.51"," "
"0","","","CIM10 Classification"
"1","5","A00","Cólera"
"2","1","A00.0","Cólera debido a Vibrio cholerae 01, biotipo cholerae "
"3","1","A00.1","Cólera debido a Vibrio cholerae O1, biotipo El Tor"
"4","1","A00.9","Cólera, no especificado"
"5","3765","A00-A09","ENFERMEDADES INFECCIOSAS INTESTINALES (A00-A09)"
"6","5","A01","Fiebres tifoidea y paratifoidea"
"7","6","A01.0","Fiebre tifoidea"
"8","6","A01.1","Fiebre paratifoidea A"
"9","6","A01.2","Fiebre paratifoidea B"
"10","6","A01.3","Fiebre paratifoidea C"
"11","6","A01.4","Fiebre paratifoidea, no especificada"
"12","5","A02","Otras infecciones debidas a Salmonella"
"13","12","A02.0","Enteritis debida a Salmonella"
"14","12","A02.1","Sepsis debida a Salmonella"
"15","12","A02.2","Infecciones localizadas debidas a Salmonella"
"16","12","A02.8","Otras infecciones especificadas debidas a Salmonella"
"17","12","A02.9","Infección debida a Salmonella, no especificada"
"18","5","A03","Shigelosis"
"19","18","A03.0","Shigelosis debida a Shigella dysenteriae"
"20","18","A03.1","Shigelosis debida a Shigella flexneri"
"21","18","A03.2","Shigelosis debida a Shigella boydii"
"22","18","A03.3","Shigelosis debida a Shigella sonnei"
"23","18","A03.8","Otras shigelosis"
"24","18","A03.9","Shigelosis de tipo no especificado"
"25","5","A04","Otras infecciones intestinales bacterianas"
"26","25","A04.0","Infección debida a Escherichia coli enteropatógena"
"27","25","A04.1","Infección debida a Escherichia coli enterotoxígena"
"28","25","A04.2","Infección debida a Escherichia coli enteroinvasiva"
"29","25","A04.3","Infección debida a Escherichia coli enterohemorrágica"
"30","25","A04.4","Otras infecciones intestinales debidas a Escherichia coli"
"31","25","A04.5","Enteritis debida a Campylobacter"
"32","25","A04.6","Enteritis debida a Yersinia enterocolitica"
"33","25","A04.7","Enterocolitis debida a Clostridium difficile"
"34","25","A04.8","Otras infecciones intestinales bacterianas especificadas"
"35","25","A04.9","Infección intestinal bacteriana, no especificada"
"36","5","A05","Otras intoxicaciones alimentarias bacterianas, no clasificadas bajo otro concepto"
"37","36","A05.0","Intoxicación alimentaria estafilocócica"
"38","36","A05.1","Intoxicación alimentaria debida a botulismo"
"39","36","A05.2","Intoxicación alimentaria debida a Clostridium perfringens [Clostridium welchii]"
"40","36","A05.3","Intoxicación alimentaria debida a Vibrio parahaemolyticus"
"41","36","A05.4","Intoxicación alimentaria debida a Bacillus cereus"
"42","36","A05.8","Otras intoxicaciones alimentarias debidas a bacterias especificadas"
"43","36","A05.9","Intoxicación alimentaria bacteriana, no especificada"
"44","5","A06","Amebiasis"
"45","44","A06.0","Disentería amebiana aguda"
"46","44","A06.1","Amebiasis intestinal crónica"
"47","44","A06.2","Colitis amebiana no disentérica"
"48","44","A06.3","Ameboma intestinal"
"49","44","A06.4","Absceso amebiano del hígado"
"50","44","A06.5","Absceso amebiano del pulmón"
"51","44","A06.6","Absceso amebiano del cerebro"
"52","44","A06.7","Amebiasis cutánea"
"53","44","A06.8","Infección amebiana de otras localizaciones"
"54","44","A06.9","Amebiasis, no especificada"
"55","5","A07","Otras enfermedades intestinales debidas a protozoos"
"56","55","A07.0","Balantidiasis"
"57","55","A07.1","Giardiasis [lambliasis]"
"58","55","A07.2","Criptosporidiosis"
"59","55","A07.3","Isosporiasis"
"60","55","A07.8","Otras enfermedades intestinales especificadas debidas a protozoos"
"61","55","A07.9","Enfermedad intestinal debida a protozoos, no especificada"
"62","5","A08","Infecciones intestinales debidas a virus y otros organismos especificados"
"63","62","A08.0","Enteritis debida a rotavirus"
"64","62","A08.1","Gastroenteropatía aguda debida al agente de Norwalk y a otros virus redondos pequeños"
"65","62","A08.2","Enteritis debida a adenovirus"
"66","62","A08.3","Otras enteritis virales"
"67","62","A08.4","Infección intestinal viral, no especificada"
"68","62","A08.5","Otras infecciones intestinales especificadas"
"69","5","A09","Gastroenteritis y colitis infecciosas, no especificadas"
"70","81","A15","Tuberculosis respiratoria"
"71","70","A15.0","Tuberculosis del pulmón"
"72","70","A15.1","Tuberculosis del pulmón, confirmada únicamente por cultivo"
"73","70","A15.2","Tuberculosis del pulmón, confirmada histológicamente"
"74","70","A15.3","Tuberculosis del pulmón, confirmada por medios no especificados"
"75","70","A15.4","Tuberculosis de ganglios linfáticos intratorácicos"
"76","70","A15.5","Tuberculosis de laringe, tráquea y bronquios"
"77","70","A15.6","Pleuritis tuberculosa"
"78","70","A15.7","Tuberculosis respiratoria primaria"
"79","70","A15.8","Otras tuberculosis respiratorias"
"80","70","A15.9","Tuberculosis respiratoria no especificada"
"81","3765","A15-A19","TUBERCULOSIS (A15-A19)"
"82","81","A16","Tuberculosis respiratoria, no confirmada bacteriológica o histológicamente"
"83","82","A16.0","Tuberculosis del pulmón, con examen bacteriológico e histológico negativos"
"84","82","A16.1","Tuberculosis de pulmón, sin examen bacteriológico e histológico"
"85","82","A16.2","Tuberculosis de pulmón, sin mención de confirmación bacteriológica o histológica"
"86","82","A16.3","Tuberculosis de ganglios linfáticos intratorácicos, sin mención de confirmación bacteriológica o histológica "
"87","82","A16.4","Tuberculosis de laringe, tráquea y bronquios, sin mención de confirmación bacteriológica o histológica"
"88","82","A16.5","Pleuresía tuberculosa, sin mención de confirmación bacteriológica o histológica"
"89","82","A16.7","Tuberculosis respiratoria primaria, sin mención de confirmación bacteriológica o histológica"
"90","82","A16.8","Otras tuberculosis respiratorias, sin mención de confirmación bacteriológica o histológica"
"91","82","A16.9","Tuberculosis respiratoria no especificada, sin mención de confirmación bacteriológica o histológica"
"92","81","A17","Tuberculosis del sistema nervioso"
"93","92","A17.0","Meningitis tuberculosa"
"94","92","A17.1","Tuberculoma meníngeo"
"95","92","A17.8","Otras tuberculosis del sistema nervioso"
"96","92","A17.9","Tuberculosis del sistema nervioso, no especificada"
"97","81","A18","Tuberculosis de otros órganos"
"98","97","A18.0","Tuberculosis de huesos y articulaciones"
"99","97","A18.1","Tuberculosis del aparato genitourinario"
"100","97","A18.2","Linfadenopatía periférica tuberculosa"
"101","97","A18.3","Tuberculosis de intestino, peritoneo y ganglios mesentéricos"
"102","97","A18.4","Tuberculosis de piel y tejido subcutáneo"
"103","97","A18.5","Tuberculosis del ojo"
"104","97","A18.6","Tuberculosis del oído (interno) (medio)"
"105","97","A18.7","Tuberculosis de las glándulas suprarrenales"
"106","97","A18.8","Tuberculosis de otros órganos especificados"
"107","81","A19","Tuberculosis miliar"
"108","107","A19.0","Tuberculosis miliar aguda de un solo sitio especificado"
"109","107","A19.1","Tuberculosis miliar aguda de sitios múltiples"
"110","107","A19.2","Tuberculosis miliar aguda, no especificada"
